month,category,customer_segment,order_status,net_revenue,discount,items,orders
2026-04-01,Toys,Platinum,DELIVERED,1886146.9,186889.86,70,20
2026-04-01,Toys,Platinum,PENDING,2316.38,257.38,4,1
2026-04-01,Toys,Platinum,RETURNED,113576.0,5977.68,2,1
2026-04-01,Toys,Platinum,SHIPPED,324847.76,13921.16,12,4
2026-04-01,Toys,Regular,CANCELLED,1758417.49,126697.53,67,21
2026-04-01,Toys,Regular,DELIVERED,19816348.76,1458829.76,596,197
2026-04-01,Toys,Regular,PENDING,2904928.38,213859.5,80,28
2026-04-01,Toys,Regular,RETURNED,1449275.07,87433.37,46,16
2026-04-01,Toys,Regular,SHIPPED,3248230.33,323102.06,115,36
2026-04-01,Toys,Silver,CANCELLED,420869.36,38692.7,16,5
2026-04-01,Toys,Silver,DELIVERED,7570791.5200000005,735257.32,223,76
2026-04-01,Toys,Silver,PENDING,289216.95,29658.99,10,6
2026-04-01,Toys,Silver,RETURNED,321225.10000000003,25459.27,18,8
2026-04-01,Toys,Silver,SHIPPED,834441.12,42412.04,29,10
2026-05-01,Beauty,Gold,CANCELLED,304125.11,9150.140000000001,8,3
2026-05-01,Beauty,Gold,DELIVERED,5087082.65,480192.57,118,43
2026-05-01,Beauty,Gold,PENDING,389000.89,21877.32,9,5
2026-05-01,Beauty,Gold,RETURNED,615428.28,38847.94,14,5
2026-05-01,Beauty,Gold,SHIPPED,616655.17,30955.98,13,4
2026-05-01,Beauty,Platinum,CANCELLED,239228.06,45798.090000000004,11,3
2026-05-01,Beauty,Platinum,DELIVERED,1321954.7,143666.57,41,18
2026-05-01,Beauty,Platinum,PENDING,237536.40000000002,19031.16,6,3
2026-05-01,Beauty,Platinum,RETURNED,13118.66,690.46,4,1
2026-05-01,Beauty,Platinum,SHIPPED,287660.04000000004,0.0,5,2
2026-05-01,Beauty,Regular,CANCELLED,2763628.66,257039.91,72,22
2026-05-01,Beauty,Regular,DELIVERED,21652398.7,1662136.13,573,191
2026-05-01,Beauty,Regular,PENDING,1489731.96,172250.42,47,15
2026-05-01,Beauty,Regular,RETURNED,3609926.78,392243.69,86,28
2026-05-01,Beauty,Regular,SHIPPED,3348299.9,262441.61,78,27
2026-05-01,Beauty,Silver,CANCELLED,939430.22,110573.12,30,9
2026-05-01,Beauty,Silver,DELIVERED,9029388.8,811438.6900000001,234,76
2026-05-01,Beauty,Silver,PENDING,626102.55,47473.52,23,10
2026-05-01,Beauty,Silver,RETURNED,338977.87,55274.64,13,5
2026-05-01,Beauty,Silver,SHIPPED,2542027.22,236564.38,61,19
2026-05-01,Books,Gold,CANCELLED,795299.16,7161.75,18,5
2026-05-01,Books,Gold,DELIVERED,4627591.67,356145.08,144,51
2026-05-01,Books,Gold,PENDING,432560.73,16707.24,15,7
2026-05-01,Books,Gold,RETURNED,274149.93,17749.91,10,4
2026-05-01,Books,Gold,SHIPPED,581943.16,45643.840000000004,16,8
2026-05-01,Books,Platinum,CANCELLED,217632.4,7525.97,5,3
2026-05-01,Books,Platinum,DELIVERED,1426489.04,142266.23,41,13
2026-05-01,Books,Platinum,PENDING,875855.44,104422.73000000001,21,6
2026-05-01,Books,Platinum,RETURNED,199776.38,18104.16,5,1
2026-05-01,Books,Platinum,SHIPPED,490556.61,2342.08,10,4
2026-05-01,Books,Regular,CANCELLED,3303025.73,275217.45,97,33
2026-05-01,Books,Regular,DELIVERED,26542570.14,2211461.43,697,236
2026-05-01,Books,Regular,PENDING,2791396.88,346373.11,76,25
2026-05-01,Books,Regular,RETURNED,2886433.13,202281.32,78,26
2026-05-01,Books,Regular,SHIPPED,3798815.7,256333.11,92,34
2026-05-01,Books,Silver,CANCELLED,927866.93,52655.53,24,8
2026-05-01,Books,Silver,DELIVERED,8834088.06,719646.29,217,73
2026-05-01,Books,Silver,PENDING,661698.84,83016.93,17,8
2026-05-01,Books,Silver,RETURNED,446945.12,22834.5,13,5
2026-05-01,Books,Silver,SHIPPED,2033502.28,133300.87,42,17
2026-05-01,Electronics,Gold,CANCELLED,327365.02,27569.03,13,4
2026-05-01,Electronics,Gold,DELIVERED,3737330.42,301983.83999999997,119,39
2026-05-01,Electronics,Gold,PENDING,287043.7,16230.41,11,3
2026-05-01,Electronics,Gold,RETURNED,463613.96,12907.25,9,4
2026-05-01,Electronics,Gold,SHIPPED,399165.87,14225.83,9,4
2026-05-01,Electronics,Platinum,CANCELLED,541966.76,75745.81999999999,19,5
2026-05-01,Electronics,Platinum,DELIVERED,1677527.67,184724.06,53,19
2026-05-01,Electronics,Platinum,RETURNED,170979.31,25961.13,4,2
2026-05-01,Electronics,Platinum,SHIPPED,836781.98,158082.06,28,7
2026-05-01,Electronics,Regular,CANCELLED,2500331.52,250039.87,79,25
2026-05-01,Electronics,Regular,DELIVERED,22310998.12,1746981.0,610,203
2026-05-01,Electronics,Regular,PENDING,2599815.58,166615.32,68,25
2026-05-01,Electronics,Regular,RETURNED,3289095.44,232995.66999999998,92,24
2026-05-01,Electronics,Regular,SHIPPED,4122822.88,274970.55,118,41
2026-05-01,Electronics,Silver,CANCELLED,237170.88,28111.449999999997,9,5
2026-05-01,Electronics,Silver,DELIVERED,8135723.1,581468.08,229,80
2026-05-01,Electronics,Silver,PENDING,652143.09,64987.850000000006,20,6
2026-05-01,Electronics,Silver,RETURNED,552296.82,48766.24999999999,15,6
2026-05-01,Electronics,Silver,SHIPPED,1495978.38,130337.29,40,17
2026-05-01,Fashion,Gold,CANCELLED,690403.61,52338.14,18,6
2026-05-01,Fashion,Gold,DELIVERED,3753857.25,387005.96,116,39
2026-05-01,Fashion,Gold,PENDING,387822.49,29259.5,10,5
2026-05-01,Fashion,Gold,RETURNED,513254.01,65536.79,15,6
2026-05-01,Fashion,Gold,SHIPPED,316657.63,27889.0,10,4
2026-05-01,Fashion,Platinum,CANCELLED,185596.55,10794.02,5,2
2026-05-01,Fashion,Platinum,DELIVERED,2341232.16,149936.6,64,18
2026-05-01,Fashion,Platinum,PENDING,308985.6,50283.51,5,2
2026-05-01,Fashion,Platinum,SHIPPED,399975.83,93488.51000000001,13,5
2026-05-01,Fashion,Regular,CANCELLED,2506757.34,223081.86,81,28
2026-05-01,Fashion,Regular,DELIVERED,22580698.13,1795104.22,632,215
2026-05-01,Fashion,Regular,PENDING,1528327.45,110612.16,52,21
2026-05-01,Fashion,Regular,RETURNED,3030753.16,253985.19,86,28
2026-05-01,Fashion,Regular,SHIPPED,2816743.32,231171.48,85,27
2026-05-01,Fashion,Silver,CANCELLED,1611711.45,197370.88,45,13
2026-05-01,Fashion,Silver,DELIVERED,7169926.91,456551.48,206,72
2026-05-01,Fashion,Silver,PENDING,376498.22,13725.04,15,5
2026-05-01,Fashion,Silver,RETURNED,249869.3,15629.529999999999,9,4
2026-05-01,Fashion,Silver,SHIPPED,903546.67,60578.72,20,11
2026-05-01,Furniture,Gold,CANCELLED,316801.73,10447.89,10,5
2026-05-01,Furniture,Gold,DELIVERED,3657900.09,223715.98,101,40
2026-05-01,Furniture,Gold,PENDING,465998.02,40785.7,15,4
2026-05-01,Furniture,Gold,RETURNED,75388.31,15726.67,8,4
2026-05-01,Furniture,Gold,SHIPPED,389831.52,6998.0599999999995,9,3
2026-05-01,Furniture,Platinum,CANCELLED,209969.65,69361.46,5,2
2026-05-01,Furniture,Platinum,DELIVERED,2147196.06,253958.86,56,20
2026-05-01,Furniture,Platinum,PENDING,52696.83,2773.52,1,1
2026-05-01,Furniture,Platinum,RETURNED,475843.55,47455.14,10,4
2026-05-01,Furniture,Platinum,SHIPPED,444319.67000000004,37972.729999999996,12,4
2026-05-01,Furniture,Regular,CANCELLED,3195416.4,252698.26,99,33
2026-05-01,Furniture,Regular,DELIVERED,20897194.08,1527871.29,584,187
2026-05-01,Furniture,Regular,PENDING,2011894.44,173242.78,68,23
2026-05-01,Furniture,Regular,RETURNED,2659099.02,171074.3,91,35
2026-05-01,Furniture,Regular,SHIPPED,4327558.58,339517.94,104,36
2026-05-01,Furniture,Silver,CANCELLED,1510445.7,150359.58000000002,38,10
2026-05-01,Furniture,Silver,DELIVERED,8041953.36,700834.34,237,80
2026-05-01,Furniture,Silver,PENDING,864103.04,46473.229999999996,23,10
2026-05-01,Furniture,Silver,RETURNED,396762.66,21875.32,18,6
2026-05-01,Furniture,Silver,SHIPPED,2065652.16,141924.42,67,18
2026-05-01,Home,Gold,CANCELLED,735092.2,74196.87,19,6
2026-05-01,Home,Gold,DELIVERED,6942955.1899999995,538088.47,195,51
2026-05-01,Home,Gold,PENDING,361422.95,45447.63,7,2
2026-05-01,Home,Gold,RETURNED,624536.46,36574.54,16,7
2026-05-01,Home,Gold,SHIPPED,70365.65,8924.19,5,3
2026-05-01,Home,Platinum,CANCELLED,78327.17,4110.32,2,2
2026-05-01,Home,Platinum,DELIVERED,976688.64,104557.47,31,13
2026-05-01,Home,Platinum,PENDING,116410.65,8981.62,2,2
2026-05-01,Home,Platinum,RETURNED,200257.28,45104.94,5,2
2026-05-01,Home,Platinum,SHIPPED,49815.97,7483.700000000001,7,1
2026-05-01,Home,Regular,CANCELLED,2601831.4299999997,221632.32,71,26
2026-05-01,Home,Regular,DELIVERED,18288801.4,1568563.02,547,209
2026-05-01,Home,Regular,PENDING,2635486.43,216776.91999999998,67,23
2026-05-01,Home,Regular,RETURNED,3184032.7800000003,237512.53999999998,86,28
2026-05-01,Home,Regular,SHIPPED,3032958.84,371479.8,94,31
2026-05-01,Home,Silver,CANCELLED,1182141.75,96298.03,33,12
2026-05-01,Home,Silver,DELIVERED,6490222.36,649894.79,192,68
2026-05-01,Home,Silver,PENDING,408438.72,53722.229999999996,12,6
2026-05-01,Home,Silver,RETURNED,1421566.61,81527.61,40,13
2026-05-01,Home,Silver,SHIPPED,1674255.94,104137.18,43,18
2026-05-01,Sports,Gold,CANCELLED,293008.51,5145.87,8,3
2026-05-01,Sports,Gold,DELIVERED,6244417.45,578667.17,158,51
2026-05-01,Sports,Gold,PENDING,726386.54,51508.6,16,6
2026-05-01,Sports,Gold,RETURNED,193919.64,3867.0499999999997,10,5
2026-05-01,Sports,Gold,SHIPPED,100340.84,0.0,2,1
2026-05-01,Sports,Platinum,CANCELLED,92939.76,0.0,3,1
2026-05-01,Sports,Platinum,DELIVERED,2020787.1099999999,122884.62,46,15
2026-05-01,Sports,Platinum,PENDING,20583.5,5145.87,1,1
2026-05-01,Sports,Platinum,RETURNED,335257.81,29200.1,6,2
2026-05-01,Sports,Platinum,SHIPPED,417018.89,5222.45,14,4
2026-05-01,Sports,Regular,CANCELLED,2706233.47,171023.07,74,27
2026-05-01,Sports,Regular,DELIVERED,20382914.9,1650712.16,551,205
2026-05-01,Sports,Regular,PENDING,2372433.74,110038.98,76,24
2026-05-01,Sports,Regular,RETURNED,2201559.68,185599.02,55,20
2026-05-01,Sports,Regular,SHIPPED,3209922.0300000003,267687.14,85,29
2026-05-01,Sports,Silver,CANCELLED,1019102.06,30369.260000000002,22,9
2026-05-01,Sports,Silver,DELIVERED,7079413.92,641695.21,205,71
2026-05-01,Sports,Silver,PENDING,1491800.4,165370.88,38,12
2026-05-01,Sports,Silver,RETURNED,635733.93,57451.240000000005,19,8
2026-05-01,Sports,Silver,SHIPPED,2789265.46,187749.65,79,26
2026-05-01,Toys,Gold,CANCELLED,499722.86,43801.740000000005,13,6
2026-05-01,Toys,Gold,DELIVERED,4326129.0,468500.77,147,51
2026-05-01,Toys,Gold,PENDING,225171.59000000003,46317.53,8,2
2026-05-01,Toys,Gold,RETURNED,575055.76,11571.48,18,5
2026-05-01,Toys,Gold,SHIPPED,120612.35,11244.89,8,3
2026-05-01,Toys,Platinum,CANCELLED,159850.34,18142.71,13,4
2026-05-01,Toys,Platinum,DELIVERED,1791037.0899999999,161080.87,44,13
2026-05-01,Toys,Platinum,PENDING,310948.91,51459.45,13,4
2026-05-01,Toys,Platinum,RETURNED,35956.270000000004,5256.1,5,2
2026-05-01,Toys,Platinum,SHIPPED,290452.88,18505.12,13,4
2026-05-01,Toys,Regular,CANCELLED,613111.09,37841.17,18,9
2026-05-01,Toys,Regular,DELIVERED,21358848.64,1978772.56,680,234
2026-05-01,Toys,Regular,PENDING,1748754.97,121918.15,52,18
2026-05-01,Toys,Regular,RETURNED,2443952.85,260254.34000000003,66,27
2026-05-01,Toys,Regular,SHIPPED,3056134.62,262996.88,92,36
2026-05-01,Toys,Silver,CANCELLED,803669.31,65281.22,32,11
2026-05-01,Toys,Silver,DELIVERED,5534354.02,605073.58,173,63
2026-05-01,Toys,Silver,PENDING,893948.4199999999,59715.979999999996,22,7
2026-05-01,Toys,Silver,RETURNED,808523.4,106102.05,29,9
2026-05-01,Toys,Silver,SHIPPED,2044240.7,189873.78,75,24
2026-06-01,Beauty,Gold,CANCELLED,1063633.51,139654.46000000002,22,7
2026-06-01,Beauty,Gold,DELIVERED,3410057.7199999997,391555.62,88,37
2026-06-01,Beauty,Gold,PENDING,759528.9,86715.88,21,5
2026-06-01,Beauty,Gold,RETURNED,393264.74,43696.08,8,3
2026-06-01,Beauty,Gold,SHIPPED,1305004.8800000001,129683.16,30,8
2026-06-01,Beauty,Platinum,CANCELLED,180406.2,5223.24,4,2
2026-06-01,Beauty,Platinum,DELIVERED,2330673.34,215130.66,57,18
2026-06-01,Beauty,Platinum,PENDING,119934.04,6312.32,2,1
2026-06-01,Beauty,Platinum,RETURNED,165798.99,23310.469999999998,6,2
2026-06-01,Beauty,Platinum,SHIPPED,419341.17000000004,26250.66,8,3
2026-06-01,Beauty,Regular,CANCELLED,2660991.63,208825.26,66,19
2026-06-01,Beauty,Regular,DELIVERED,20854631.05,1885817.64,590,211
2026-06-01,Beauty,Regular,PENDING,4194899.97,439079.74,95,31
2026-06-01,Beauty,Regular,RETURNED,3122484.4,262092.97,67,23
2026-06-01,Beauty,Regular,SHIPPED,2353324.84,195306.84,60,22
2026-06-01,Beauty,Silver,CANCELLED,963396.26,87493.54,24,8
2026-06-01,Beauty,Silver,DELIVERED,10799409.16,895140.4,269,87
2026-06-01,Beauty,Silver,PENDING,877656.47,58310.659999999996,23,10
2026-06-01,Beauty,Silver,RETURNED,1493195.04,131086.87,39,13
2026-06-01,Beauty,Silver,SHIPPED,1326305.97,74478.19,32,11
2026-06-01,Books,Gold,CANCELLED,517686.37,34914.01,16,6
2026-06-01,Books,Gold,DELIVERED,3951300.2199999997,352589.54,106,40
2026-06-01,Books,Gold,PENDING,2655.12,0.0,2,1
2026-06-01,Books,Gold,RETURNED,54140.42,5489.81,2,2
2026-06-01,Books,Gold,SHIPPED,874838.77,95348.88,21,6
2026-06-01,Books,Platinum,CANCELLED,145739.89,10183.71,7,3
2026-06-01,Books,Platinum,DELIVERED,1847078.05,131200.80000000002,46,16
2026-06-01,Books,Platinum,PENDING,107691.16,0.0,2,1
2026-06-01,Books,Platinum,RETURNED,289137.23,30077.350000000002,7,3
2026-06-01,Books,Platinum,SHIPPED,146447.39,7707.76,3,1
2026-06-01,Books,Regular,CANCELLED,3881818.65,352579.89,110,33
2026-06-01,Books,Regular,DELIVERED,25666095.22,1970419.61,678,225
2026-06-01,Books,Regular,PENDING,3320420.9299999997,263748.62,72,31
2026-06-01,Books,Regular,RETURNED,2355937.09,161589.7,73,24
2026-06-01,Books,Regular,SHIPPED,3056920.5100000002,235310.38,80,25
2026-06-01,Books,Silver,CANCELLED,584774.51,79676.97,17,5
2026-06-01,Books,Silver,DELIVERED,12013210.78,892779.6,293,95
2026-06-01,Books,Silver,PENDING,1506982.28,35050.19,27,9
2026-06-01,Books,Silver,RETURNED,1449558.32,172642.44,32,9
2026-06-01,Books,Silver,SHIPPED,2122546.2,110385.86,52,14
2026-06-01,Electronics,Gold,CANCELLED,715007.87,61112.85,22,6
2026-06-01,Electronics,Gold,DELIVERED,4690833.53,266366.47,125,39
2026-06-01,Electronics,Gold,PENDING,345429.82,24171.3,7,2
2026-06-01,Electronics,Gold,RETURNED,717382.8,59935.43,22,7
2026-06-01,Electronics,Gold,SHIPPED,902656.98,104574.35,22,6
2026-06-01,Electronics,Platinum,CANCELLED,370440.46,42602.41,12,2
2026-06-01,Electronics,Platinum,DELIVERED,2160769.6,199848.75,53,15
2026-06-01,Electronics,Platinum,RETURNED,95463.6,11567.62,3,2
2026-06-01,Electronics,Platinum,SHIPPED,90909.51,4784.71,2,1
2026-06-01,Electronics,Regular,CANCELLED,1694624.14,220841.37,52,21
2026-06-01,Electronics,Regular,DELIVERED,23599507.36,2081519.13,678,226
2026-06-01,Electronics,Regular,PENDING,2309622.4699999997,260005.3,64,24
2026-06-01,Electronics,Regular,RETURNED,1990406.33,187485.07,70,22
2026-06-01,Electronics,Regular,SHIPPED,2996358.88,248201.7,93,32
2026-06-01,Electronics,Silver,CANCELLED,759629.64,81057.54,23,7
2026-06-01,Electronics,Silver,DELIVERED,8261338.39,464971.05,226,81
2026-06-01,Electronics,Silver,PENDING,758484.29,67603.51,22,8
2026-06-01,Electronics,Silver,RETURNED,859158.67,105476.91,20,8
2026-06-01,Electronics,Silver,SHIPPED,1650587.13,64119.020000000004,37,11
2026-06-01,Fashion,Gold,CANCELLED,185744.97000000003,27472.5,11,4
2026-06-01,Fashion,Gold,DELIVERED,3755029.77,282601.05,110,42
2026-06-01,Fashion,Gold,PENDING,148198.0,26842.24,8,2
2026-06-01,Fashion,Gold,RETURNED,609014.86,12930.11,14,5
2026-06-01,Fashion,Gold,SHIPPED,877160.79,71621.29000000001,26,10
2026-06-01,Fashion,Platinum,CANCELLED,572524.3,33432.82,20,5
2026-06-01,Fashion,Platinum,DELIVERED,1676903.4,194072.2,44,13
2026-06-01,Fashion,Platinum,PENDING,132067.52,0.0,2,1
2026-06-01,Fashion,Platinum,RETURNED,460696.77,18481.08,13,3
2026-06-01,Fashion,Platinum,SHIPPED,615180.36,67257.95999999999,16,3
2026-06-01,Fashion,Regular,CANCELLED,2808691.59,177291.13,86,24
2026-06-01,Fashion,Regular,DELIVERED,21022883.41,2046856.68,614,213
2026-06-01,Fashion,Regular,PENDING,1835324.08,151372.15,60,23
2026-06-01,Fashion,Regular,RETURNED,1312129.05,75337.98,47,17
2026-06-01,Fashion,Regular,SHIPPED,2258594.17,174629.16,66,23
2026-06-01,Fashion,Silver,CANCELLED,661752.87,61754.55,27,9
2026-06-01,Fashion,Silver,DELIVERED,6837672.82,602688.56,194,69
2026-06-01,Fashion,Silver,PENDING,489695.58,14944.83,15,7
2026-06-01,Fashion,Silver,RETURNED,699393.89,87623.03,20,8
2026-06-01,Fashion,Silver,SHIPPED,542894.42,14907.63,27,9
2026-06-01,Furniture,Gold,CANCELLED,335241.37,16815.010000000002,11,4
2026-06-01,Furniture,Gold,DELIVERED,3624900.94,257974.51,102,33
2026-06-01,Furniture,Gold,PENDING,532221.04,24998.02,18,7
2026-06-01,Furniture,Gold,RETURNED,600229.69,51618.100000000006,19,6
2026-06-01,Furniture,Gold,SHIPPED,409132.5,20491.58,8,5
2026-06-01,Furniture,Platinum,CANCELLED,208617.61,10979.87,4,1
2026-06-01,Furniture,Platinum,DELIVERED,1869429.76,284023.33999999997,56,20
2026-06-01,Furniture,Platinum,RETURNED,392286.41000000003,0.0,9,2
2026-06-01,Furniture,Platinum,SHIPPED,257152.82,30586.62,6,3
2026-06-01,Furniture,Regular,CANCELLED,1918109.07,86468.04000000001,55,19
2026-06-01,Furniture,Regular,DELIVERED,22030187.65,1736939.55,627,223
2026-06-01,Furniture,Regular,PENDING,1907185.44,132407.97,62,22
2026-06-01,Furniture,Regular,RETURNED,1832436.17,193992.74,60,22
2026-06-01,Furniture,Regular,SHIPPED,3134654.17,149370.69,88,32
2026-06-01,Furniture,Silver,CANCELLED,485031.51,19898.57,22,10
2026-06-01,Furniture,Silver,DELIVERED,8481324.29,697658.39,231,80
2026-06-01,Furniture,Silver,PENDING,555079.91,40660.45,10,4
2026-06-01,Furniture,Silver,RETURNED,417905.07,83403.14,18,6
2026-06-01,Furniture,Silver,SHIPPED,1398570.34,42304.28,45,11
2026-06-01,Home,Gold,CANCELLED,771298.55,2979.26,16,5
2026-06-01,Home,Gold,DELIVERED,4100939.75,293565.62,112,42
2026-06-01,Home,Gold,PENDING,545895.23,41145.53,21,6
2026-06-01,Home,Gold,RETURNED,765728.05,72228.58,17,5
2026-06-01,Home,Gold,SHIPPED,1610000.9,74016.07,34,10
2026-06-01,Home,Platinum,CANCELLED,896801.07,38376.12,19,4
2026-06-01,Home,Platinum,DELIVERED,932978.47,41196.77,21,9
2026-06-01,Home,Platinum,PENDING,3251.23,361.25,3,1
2026-06-01,Home,Platinum,SHIPPED,482693.81,38792.25,11,5
2026-06-01,Home,Regular,CANCELLED,2918934.36,303193.72000000003,85,29
2026-06-01,Home,Regular,DELIVERED,23497143.69,2399314.37,668,231
2026-06-01,Home,Regular,PENDING,3313246.45,214163.52,84,26
2026-06-01,Home,Regular,RETURNED,2230182.32,181363.57,83,28
2026-06-01,Home,Regular,SHIPPED,3409478.07,248454.99,84,32
2026-06-01,Home,Silver,CANCELLED,542912.39,107217.16,15,7
2026-06-01,Home,Silver,DELIVERED,7356658.42,510814.04,233,76
2026-06-01,Home,Silver,PENDING,821030.02,122898.06000000001,31,8
2026-06-01,Home,Silver,RETURNED,714364.93,108221.87,33,8
2026-06-01,Home,Silver,SHIPPED,1629969.03,168521.16,39,13
2026-06-01,Sports,Gold,CANCELLED,125028.93,6580.47,3,1
2026-06-01,Sports,Gold,DELIVERED,4067186.7600000002,338135.11,122,43
2026-06-01,Sports,Gold,PENDING,1045778.49,80528.56,21,7
2026-06-01,Sports,Gold,RETURNED,379885.83999999997,17581.03,10,3
2026-06-01,Sports,Gold,SHIPPED,615210.74,14549.300000000001,15,6
2026-06-01,Sports,Platinum,CANCELLED,223875.03,0.0,9,3
2026-06-01,Sports,Platinum,DELIVERED,2116277.47,139476.34,66,22
2026-06-01,Sports,Platinum,RETURNED,104116.8,591.78,4,2
2026-06-01,Sports,Platinum,SHIPPED,436739.16,24220.4,16,5
2026-06-01,Sports,Regular,CANCELLED,2948949.57,248838.99,75,26
2026-06-01,Sports,Regular,DELIVERED,23368954.28,1867280.54,619,218
2026-06-01,Sports,Regular,PENDING,4612092.9399999995,245785.81,108,36
2026-06-01,Sports,Regular,RETURNED,2404139.62,106464.1,64,22
2026-06-01,Sports,Regular,SHIPPED,2959956.76,316251.32,72,30
2026-06-01,Sports,Silver,CANCELLED,1013444.2799999999,129983.85,24,8
2026-06-01,Sports,Silver,DELIVERED,8547321.08,647151.24,253,88
2026-06-01,Sports,Silver,PENDING,757375.7,72131.49,19,7
2026-06-01,Sports,Silver,RETURNED,235729.94,44741.92,9,4
2026-06-01,Sports,Silver,SHIPPED,1678861.78,173316.35,55,16
2026-06-01,Toys,Gold,CANCELLED,291893.19,35044.9,12,4
2026-06-01,Toys,Gold,DELIVERED,4533868.12,330690.51,124,44
2026-06-01,Toys,Gold,PENDING,221734.42,11670.23,9,3
2026-06-01,Toys,Gold,RETURNED,906030.25,131504.11000000002,22,7
2026-06-01,Toys,Gold,SHIPPED,411023.14,9559.56,13,7
2026-06-01,Toys,Platinum,CANCELLED,433870.25,78618.17,11,4
2026-06-01,Toys,Platinum,DELIVERED,1867958.22,241839.5,47,16
2026-06-01,Toys,Platinum,PENDING,161215.24,0.0,5,1
2026-06-01,Toys,Platinum,RETURNED,219916.14,8148.490000000001,7,2
2026-06-01,Toys,Platinum,SHIPPED,72068.47,12646.11,4,2
2026-06-01,Toys,Regular,CANCELLED,1717034.6400000001,109566.93000000001,61,22
2026-06-01,Toys,Regular,DELIVERED,20159330.09,1885447.18,660,223
2026-06-01,Toys,Regular,PENDING,2439641.93,138795.38,72,27
2026-06-01,Toys,Regular,RETURNED,2647670.3,261108.15,78,25
2026-06-01,Toys,Regular,SHIPPED,2376849.19,138219.25,67,21
2026-06-01,Toys,Silver,CANCELLED,1068490.07,84862.97,34,8
2026-06-01,Toys,Silver,DELIVERED,6863924.97,652495.06,222,83
2026-06-01,Toys,Silver,PENDING,751307.45,49987.38,19,7
2026-06-01,Toys,Silver,RETURNED,543111.54,74990.79000000001,22,7
2026-06-01,Toys,Silver,SHIPPED,1640860.78,155238.81,52,14
2026-07-01,Beauty,Gold,CANCELLED,522149.29,23682.95,15,6
2026-07-01,Beauty,Gold,DELIVERED,3852908.65,291144.94,85,24
2026-07-01,Beauty,Gold,PENDING,1667155.76,113551.0,38,12
2026-07-01,Beauty,Gold,RETURNED,333080.43,17530.55,8,3
2026-07-01,Beauty,Gold,SHIPPED,1443809.25,240235.54,58,15
2026-07-01,Beauty,Platinum,CANCELLED,131725.05,0.0,3,1
2026-07-01,Beauty,Platinum,DELIVERED,2891329.78,92338.28,57,17
2026-07-01,Beauty,Platinum,PENDING,777555.34,71880.15,14,3
2026-07-01,Beauty,Platinum,SHIPPED,783980.7100000001,87774.72,19,7
2026-07-01,Beauty,Regular,CANCELLED,3495175.82,279875.05,69,21
2026-07-01,Beauty,Regular,DELIVERED,16137483.67,1545853.55,460,146
2026-07-01,Beauty,Regular,PENDING,4622206.38,382884.64,131,36
2026-07-01,Beauty,Regular,RETURNED,883459.35,70340.21,31,10
2026-07-01,Beauty,Regular,SHIPPED,6249950.74,583034.17,169,53
2026-07-01,Beauty,Silver,CANCELLED,471541.49,42068.86,15,5
2026-07-01,Beauty,Silver,DELIVERED,6049170.45,485891.52,151,52
2026-07-01,Beauty,Silver,PENDING,1351938.29,154839.86000000002,46,15
2026-07-01,Beauty,Silver,RETURNED,563397.62,58748.22,18,7
2026-07-01,Beauty,Silver,SHIPPED,3827983.64,400222.13,97,31
2026-07-01,Books,Gold,CANCELLED,263696.05,65325.149999999994,7,3
2026-07-01,Books,Gold,DELIVERED,2580789.86,287624.5,70,27
2026-07-01,Books,Gold,PENDING,1589710.98,256471.8,51,14
2026-07-01,Books,Gold,RETURNED,152397.99,8020.95,3,1
2026-07-01,Books,Gold,SHIPPED,3109848.33,184190.76,79,25
