payment_date,payment_method,payment_status,payment_count,payment_amount,refund_amount,net_payment_amount
2025-11-17,Debit Card,REFUNDED,1,6574.77,6574.77,0.00
2025-11-17,Debit Card,SUCCESS,9,1821108.85,0.00,1821108.85
2025-11-17,Net Banking,FAILED,1,448211.61,0.00,448211.61
2025-11-17,Net Banking,REFUNDED,2,129276.83,129276.83,0.00
2025-11-17,Net Banking,SUCCESS,4,625848.97,0.00,625848.97
2025-11-17,Upi,FAILED,1,197254.78,0.00,197254.78
2025-11-17,Upi,PENDING,1,14341.38,0.00,14341.38
2025-11-17,Upi,REFUNDED,1,227823.28,227823.28,0.00
2025-11-17,Upi,SUCCESS,11,1994234.19,0.00,1994234.19
2025-11-17,Wallet,FAILED,1,644407.69,0.00,644407.69
2025-11-17,Wallet,PENDING,1,337506.06,0.00,337506.06
2025-11-17,Wallet,REFUNDED,2,175340.84,175340.84,0.00
2025-11-17,Wallet,SUCCESS,5,1723165.54,0.00,1723165.54
2025-11-18,Credit Card,PENDING,1,221138.35,0.00,221138.35
2025-11-18,Credit Card,SUCCESS,6,476095.78,0.00,476095.78
2025-11-18,Debit Card,FAILED,1,196261.81,0.00,196261.81
2025-11-18,Debit Card,PENDING,1,366333.25,0.00,366333.25
2025-11-18,Debit Card,REFUNDED,1,270550.18,270550.18,0.00
2025-11-18,Debit Card,SUCCESS,10,2204953.07,0.00,2204953.07
2025-11-18,Net Banking,FAILED,2,469463.63,0.00,469463.63
2025-11-18,Net Banking,REFUNDED,4,936104.09,936104.09,0.00
2025-11-18,Net Banking,SUCCESS,5,1091193.30,0.00,1091193.30
2025-11-18,Upi,FAILED,1,251076.45,0.00,251076.45
2025-11-18,Upi,PENDING,1,95292.15,0.00,95292.15
2025-11-18,Upi,REFUNDED,1,222390.98,222390.98,0.00
2025-11-18,Upi,SUCCESS,11,2422754.09,0.00,2422754.09
2025-11-18,Wallet,REFUNDED,1,32104.89,32104.89,0.00
2025-11-18,Wallet,SUCCESS,5,777622.12,0.00,777622.12
2025-11-19,Credit Card,FAILED,3,774069.49,0.00,774069.49
2025-11-19,Credit Card,REFUNDED,1,211057.49,211057.49,0.00
2025-11-19,Credit Card,SUCCESS,6,2057308.22,0.00,2057308.22
2025-11-19,Debit Card,PENDING,2,389381.86,0.00,389381.86
2025-11-19,Debit Card,REFUNDED,2,285332.33,285332.33,0.00
2025-11-19,Debit Card,SUCCESS,10,2907744.36,0.00,2907744.36
2025-11-19,Net Banking,FAILED,1,484336.70,0.00,484336.70
2025-11-19,Net Banking,PENDING,1,272954.04,0.00,272954.04
2025-11-19,Net Banking,REFUNDED,2,1259609.66,1259609.66,0.00
2025-11-19,Net Banking,SUCCESS,4,1181784.56,0.00,1181784.56
2025-11-19,Upi,REFUNDED,1,131736.89,131736.89,0.00
2025-11-19,Upi,SUCCESS,10,2310339.47,0.00,2310339.47
2025-11-19,Wallet,FAILED,3,958109.76,0.00,958109.76
2025-11-19,Wallet,SUCCESS,7,2269673.76,0.00,2269673.76
2025-11-20,Credit Card,REFUNDED,1,201871.51,201871.51,0.00
2025-11-20,Credit Card,SUCCESS,8,2212048.67,0.00,2212048.67
2025-11-20,Debit Card,FAILED,3,1555856.91,0.00,1555856.91
2025-11-20,Debit Card,PENDING,2,614481.57,0.00,614481.57
2025-11-20,Debit Card,REFUNDED,5,708160.46,708160.46,0.00
2025-11-20,Debit Card,SUCCESS,8,1602785.26,0.00,1602785.26
2025-11-20,Net Banking,FAILED,2,29442.65,0.00,29442.65
2025-11-20,Net Banking,REFUNDED,3,1034654.37,1034654.37,0.00
2025-11-20,Net Banking,SUCCESS,4,1550806.41,0.00,1550806.41
2025-11-20,Upi,REFUNDED,2,596355.98,596355.98,0.00
2025-11-20,Upi,SUCCESS,6,1324485.56,0.00,1324485.56
2025-11-20,Wallet,REFUNDED,2,424450.23,424450.23,0.00
2025-11-20,Wallet,SUCCESS,13,3611814.88,0.00,3611814.88
2025-11-21,Credit Card,FAILED,3,759073.60,0.00,759073.60
2025-11-21,Credit Card,PENDING,2,311178.71,0.00,311178.71
2025-11-21,Credit Card,REFUNDED,2,1152567.49,1152567.49,0.00
2025-11-21,Credit Card,SUCCESS,3,414468.90,0.00,414468.90
2025-11-21,Debit Card,FAILED,1,271593.72,0.00,271593.72
2025-11-21,Debit Card,REFUNDED,4,1337260.18,1337260.18,0.00
2025-11-21,Debit Card,SUCCESS,7,2002198.27,0.00,2002198.27
2025-11-21,Net Banking,REFUNDED,1,35959.98,35959.98,0.00
2025-11-21,Net Banking,SUCCESS,7,1918412.60,0.00,1918412.60
2025-11-21,Upi,PENDING,1,116292.20,0.00,116292.20
2025-11-21,Upi,REFUNDED,2,708919.14,708919.14,0.00
2025-11-21,Upi,SUCCESS,9,2320146.41,0.00,2320146.41
2025-11-21,Wallet,FAILED,2,515673.21,0.00,515673.21
2025-11-21,Wallet,PENDING,1,95845.62,0.00,95845.62
2025-11-21,Wallet,SUCCESS,5,1266689.33,0.00,1266689.33
2025-11-22,Credit Card,REFUNDED,1,254863.54,254863.54,0.00
2025-11-22,Credit Card,SUCCESS,7,1572977.28,0.00,1572977.28
2025-11-22,Debit Card,SUCCESS,5,1372568.89,0.00,1372568.89
2025-11-22,Net Banking,FAILED,1,9560.92,0.00,9560.92
2025-11-22,Net Banking,PENDING,1,356187.36,0.00,356187.36
2025-11-22,Net Banking,REFUNDED,2,953504.29,953504.29,0.00
2025-11-22,Net Banking,SUCCESS,9,2451824.61,0.00,2451824.61
2025-11-22,Upi,FAILED,1,273488.58,0.00,273488.58
2025-11-22,Upi,PENDING,1,84426.14,0.00,84426.14
2025-11-22,Upi,REFUNDED,1,146641.51,146641.51,0.00
2025-11-22,Upi,SUCCESS,4,827803.07,0.00,827803.07
2025-11-22,Wallet,FAILED,1,57039.09,0.00,57039.09
2025-11-22,Wallet,PENDING,1,157152.34,0.00,157152.34
2025-11-22,Wallet,SUCCESS,5,1103258.49,0.00,1103258.49
2025-11-23,Credit Card,FAILED,2,263815.77,0.00,263815.77
2025-11-23,Credit Card,REFUNDED,2,280790.80,280790.80,0.00
2025-11-23,Credit Card,SUCCESS,8,2911731.32,0.00,2911731.32
2025-11-23,Debit Card,FAILED,1,135989.28,0.00,135989.28
2025-11-23,Debit Card,SUCCESS,7,2385066.18,0.00,2385066.18
2025-11-23,Net Banking,PENDING,2,534327.02,0.00,534327.02
2025-11-23,Net Banking,SUCCESS,6,1143600.53,0.00,1143600.53
2025-11-23,Upi,REFUNDED,2,907896.29,907896.29,0.00
2025-11-23,Upi,SUCCESS,9,2262147.64,0.00,2262147.64
2025-11-23,Wallet,FAILED,1,128641.11,0.00,128641.11
2025-11-23,Wallet,SUCCESS,9,2028863.48,0.00,2028863.48
2025-11-24,Credit Card,SUCCESS,8,2598962.68,0.00,2598962.68
2025-11-24,Debit Card,PENDING,2,649543.24,0.00,649543.24
2025-11-24,Debit Card,REFUNDED,3,1160477.91,1160477.91,0.00
2025-11-24,Debit Card,SUCCESS,12,2723492.77,0.00,2723492.77
2025-11-24,Net Banking,FAILED,2,541704.23,0.00,541704.23
2025-11-24,Net Banking,REFUNDED,2,1119137.67,1119137.67,0.00
2025-11-24,Net Banking,SUCCESS,4,1650350.38,0.00,1650350.38
2025-11-24,Upi,FAILED,1,633877.86,0.00,633877.86
2025-11-24,Upi,REFUNDED,1,318639.00,318639.00,0.00
2025-11-24,Upi,SUCCESS,6,1228706.13,0.00,1228706.13
2025-11-24,Wallet,FAILED,2,998968.78,0.00,998968.78
2025-11-24,Wallet,REFUNDED,2,710242.69,710242.69,0.00
2025-11-24,Wallet,SUCCESS,5,627019.77,0.00,627019.77
2025-11-25,Credit Card,FAILED,1,203890.56,0.00,203890.56
2025-11-25,Credit Card,REFUNDED,3,1138117.00,1138117.00,0.00
2025-11-25,Credit Card,SUCCESS,10,1880343.84,0.00,1880343.84
2025-11-25,Debit Card,PENDING,1,214186.90,0.00,214186.90
2025-11-25,Debit Card,REFUNDED,6,1822498.11,1822498.11,0.00
2025-11-25,Debit Card,SUCCESS,3,408688.14,0.00,408688.14
2025-11-25,Net Banking,FAILED,1,335317.59,0.00,335317.59
2025-11-25,Net Banking,PENDING,1,182647.56,0.00,182647.56
2025-11-25,Net Banking,SUCCESS,9,1733200.54,0.00,1733200.54
2025-11-25,Upi,FAILED,2,294020.40,0.00,294020.40
2025-11-25,Upi,REFUNDED,4,1204840.55,1204840.55,0.00
2025-11-25,Upi,SUCCESS,5,1366994.92,0.00,1366994.92
2025-11-25,Wallet,REFUNDED,2,942486.69,942486.69,0.00
2025-11-25,Wallet,SUCCESS,9,2859357.00,0.00,2859357.00
2025-11-26,Credit Card,SUCCESS,12,2778674.62,0.00,2778674.62
2025-11-26,Debit Card,FAILED,2,206308.67,0.00,206308.67
2025-11-26,Debit Card,PENDING,1,149550.23,0.00,149550.23
2025-11-26,Debit Card,REFUNDED,2,517060.58,517060.58,0.00
2025-11-26,Debit Card,SUCCESS,7,2001642.17,0.00,2001642.17
2025-11-26,Net Banking,PENDING,1,319156.65,0.00,319156.65
2025-11-26,Net Banking,REFUNDED,2,1230787.46,1230787.46,0.00
2025-11-26,Net Banking,SUCCESS,6,1044781.53,0.00,1044781.53
2025-11-26,Upi,FAILED,1,276441.82,0.00,276441.82
2025-11-26,Upi,PENDING,1,434801.05,0.00,434801.05
2025-11-26,Upi,REFUNDED,3,279157.55,279157.55,0.00
2025-11-26,Upi,SUCCESS,12,3358301.28,0.00,3358301.28
2025-11-26,Wallet,FAILED,1,546223.79,0.00,546223.79
2025-11-26,Wallet,PENDING,4,904553.28,0.00,904553.28
2025-11-26,Wallet,REFUNDED,2,534368.84,534368.84,0.00
2025-11-26,Wallet,SUCCESS,10,2719514.60,0.00,2719514.60
2025-11-27,Credit Card,FAILED,2,683285.22,0.00,683285.22
2025-11-27,Credit Card,REFUNDED,3,1037958.01,1037958.01,0.00
2025-11-27,Credit Card,SUCCESS,4,1630723.86,0.00,1630723.86
2025-11-27,Debit Card,FAILED,1,450723.14,0.00,450723.14
2025-11-27,Debit Card,REFUNDED,2,769521.73,769521.73,0.00
2025-11-27,Debit Card,SUCCESS,6,1201962.79,0.00,1201962.79
2025-11-27,Net Banking,FAILED,3,703294.80,0.00,703294.80
2025-11-27,Net Banking,PENDING,1,50508.33,0.00,50508.33
2025-11-27,Net Banking,SUCCESS,9,2901999.15,0.00,2901999.15
2025-11-27,Upi,FAILED,1,182308.76,0.00,182308.76
2025-11-27,Upi,REFUNDED,2,712810.27,712810.27,0.00
2025-11-27,Upi,SUCCESS,8,1841076.78,0.00,1841076.78
2025-11-27,Wallet,FAILED,2,643073.35,0.00,643073.35
2025-11-27,Wallet,REFUNDED,1,105995.11,105995.11,0.00
2025-11-27,Wallet,SUCCESS,9,2821741.86,0.00,2821741.86
2025-11-28,Credit Card,FAILED,1,289176.88,0.00,289176.88
2025-11-28,Credit Card,REFUNDED,3,949778.88,949778.88,0.00
2025-11-28,Credit Card,SUCCESS,7,1497601.83,0.00,1497601.83
2025-11-28,Debit Card,FAILED,1,240318.10,0.00,240318.10
2025-11-28,Debit Card,SUCCESS,7,1466931.07,0.00,1466931.07
2025-11-28,Net Banking,FAILED,1,322123.98,0.00,322123.98
2025-11-28,Net Banking,PENDING,2,352135.84,0.00,352135.84
2025-11-28,Net Banking,SUCCESS,12,2483027.63,0.00,2483027.63
2025-11-28,Upi,FAILED,1,27557.44,0.00,27557.44
2025-11-28,Upi,REFUNDED,2,871562.06,871562.06,0.00
2025-11-28,Upi,SUCCESS,6,2160207.50,0.00,2160207.50
2025-11-28,Wallet,FAILED,2,314917.27,0.00,314917.27
2025-11-28,Wallet,REFUNDED,1,84888.04,84888.04,0.00
2025-11-28,Wallet,SUCCESS,9,2700886.66,0.00,2700886.66
2025-11-29,Credit Card,REFUNDED,1,584256.30,584256.30,0.00
2025-11-29,Credit Card,SUCCESS,8,1877483.89,0.00,1877483.89
2025-11-29,Debit Card,FAILED,1,203200.69,0.00,203200.69
2025-11-29,Debit Card,PENDING,3,1208594.32,0.00,1208594.32
2025-11-29,Debit Card,SUCCESS,10,3463266.37,0.00,3463266.37
2025-11-29,Net Banking,REFUNDED,1,521321.28,521321.28,0.00
2025-11-29,Net Banking,SUCCESS,10,2682312.89,0.00,2682312.89
2025-11-29,Upi,FAILED,1,68053.50,0.00,68053.50
2025-11-29,Upi,PENDING,1,53448.88,0.00,53448.88
2025-11-29,Upi,REFUNDED,4,920043.20,920043.20,0.00
2025-11-29,Upi,SUCCESS,11,3827755.04,0.00,3827755.04
2025-11-29,Wallet,FAILED,1,566695.42,0.00,566695.42
2025-11-29,Wallet,REFUNDED,1,562757.04,562757.04,0.00
2025-11-29,Wallet,SUCCESS,7,1938056.52,0.00,1938056.52
2025-11-30,Credit Card,FAILED,1,615098.30,0.00,615098.30
2025-11-30,Credit Card,PENDING,1,303501.61,0.00,303501.61
2025-11-30,Credit Card,REFUNDED,1,123138.47,123138.47,0.00
2025-11-30,Credit Card,SUCCESS,6,1756200.18,0.00,1756200.18
2025-11-30,Debit Card,REFUNDED,4,262125.61,262125.61,0.00
2025-11-30,Debit Card,SUCCESS,6,1516663.51,0.00,1516663.51
2025-11-30,Net Banking,REFUNDED,3,366940.49,366940.49,0.00
2025-11-30,Net Banking,SUCCESS,6,1737743.18,0.00,1737743.18
2025-11-30,Upi,PENDING,1,124940.07,0.00,124940.07
2025-11-30,Upi,REFUNDED,4,854989.95,854989.95,0.00
2025-11-30,Upi,SUCCESS,1,485489.54,0.00,485489.54
2025-11-30,Wallet,FAILED,3,1211610.31,0.00,1211610.31
2025-11-30,Wallet,REFUNDED,2,484385.54,484385.54,0.00
2025-11-30,Wallet,SUCCESS,10,3128958.92,0.00,3128958.92
2025-12-01,Credit Card,FAILED,1,41014.05,0.00,41014.05
2025-12-01,Credit Card,SUCCESS,2,285516.63,0.00,285516.63
2025-12-01,Debit Card,PENDING,1,278972.68,0.00,278972.68
2025-12-01,Debit Card,SUCCESS,8,1351042.20,0.00,1351042.20
2025-12-01,Net Banking,FAILED,1,10953.60,0.00,10953.60
2025-12-01,Net Banking,PENDING,1,179626.83,0.00,179626.83
2025-12-01,Net Banking,REFUNDED,1,262430.59,262430.59,0.00
2025-12-01,Net Banking,SUCCESS,8,1197812.18,0.00,1197812.18
2025-12-01,Upi,FAILED,1,138226.54,0.00,138226.54
2025-12-01,Upi,REFUNDED,2,687442.80,687442.80,0.00
2025-12-01,Upi,SUCCESS,11,1973140.30,0.00,1973140.30
2025-12-01,Wallet,FAILED,1,139670.44,0.00,139670.44
2025-12-01,Wallet,SUCCESS,10,2328092.02,0.00,2328092.02
2025-12-02,Credit Card,FAILED,1,402906.86,0.00,402906.86
2025-12-02,Credit Card,REFUNDED,2,465333.58,465333.58,0.00
2025-12-02,Credit Card,SUCCESS,12,3296058.84,0.00,3296058.84
2025-12-02,Debit Card,FAILED,2,383638.76,0.00,383638.76
2025-12-02,Debit Card,SUCCESS,5,1568201.52,0.00,1568201.52
2025-12-02,Net Banking,FAILED,2,846653.25,0.00,846653.25
2025-12-02,Net Banking,REFUNDED,3,1117112.79,1117112.79,0.00
2025-12-02,Net Banking,SUCCESS,8,2810540.88,0.00,2810540.88
2025-12-02,Upi,FAILED,1,610354.69,0.00,610354.69
2025-12-02,Upi,REFUNDED,1,462843.15,462843.15,0.00
2025-12-02,Upi,SUCCESS,7,2341454.50,0.00,2341454.50
2025-12-02,Wallet,FAILED,3,372654.70,0.00,372654.70
2025-12-02,Wallet,PENDING,1,313117.05,0.00,313117.05
2025-12-02,Wallet,REFUNDED,2,218845.48,218845.48,0.00
2025-12-02,Wallet,SUCCESS,3,735127.10,0.00,735127.10
2025-12-03,Credit Card,REFUNDED,2,194885.39,194885.39,0.00
2025-12-03,Credit Card,SUCCESS,12,3655992.91,0.00,3655992.91
2025-12-03,Debit Card,FAILED,1,446630.98,0.00,446630.98
2025-12-03,Debit Card,PENDING,2,516274.22,0.00,516274.22
2025-12-03,Debit Card,REFUNDED,2,468932.66,468932.66,0.00
2025-12-03,Debit Card,SUCCESS,9,3019017.65,0.00,3019017.65
2025-12-03,Net Banking,FAILED,3,698039.50,0.00,698039.50
2025-12-03,Net Banking,SUCCESS,7,1455807.16,0.00,1455807.16
2025-12-03,Upi,FAILED,4,508933.94,0.00,508933.94
2025-12-03,Upi,REFUNDED,1,134434.21,134434.21,0.00
2025-12-03,Upi,SUCCESS,5,1197546.29,0.00,1197546.29
2025-12-03,Wallet,FAILED,1,188189.26,0.00,188189.26
2025-12-03,Wallet,REFUNDED,2,413377.74,413377.74,0.00
2025-12-03,Wallet,SUCCESS,9,2440347.90,0.00,2440347.90
2025-12-04,Credit Card,FAILED,1,205962.10,0.00,205962.10
2025-12-04,Credit Card,PENDING,1,103485.85,0.00,103485.85
2025-12-04,Credit Card,REFUNDED,3,1057083.49,1057083.49,0.00
2025-12-04,Credit Card,SUCCESS,5,1704081.64,0.00,1704081.64
2025-12-04,Debit Card,FAILED,1,236904.64,0.00,236904.64
2025-12-04,Debit Card,REFUNDED,1,172737.07,172737.07,0.00
2025-12-04,Debit Card,SUCCESS,11,4019011.02,0.00,4019011.02
2025-12-04,Net Banking,FAILED,2,819325.66,0.00,819325.66
2025-12-04,Net Banking,REFUNDED,2,334829.59,334829.59,0.00
2025-12-04,Net Banking,SUCCESS,5,1503956.55,0.00,1503956.55
2025-12-04,Upi,FAILED,1,1754.67,0.00,1754.67
2025-12-04,Upi,PENDING,1,153986.13,0.00,153986.13
2025-12-04,Upi,REFUNDED,2,577120.00,577120.00,0.00
2025-12-04,Upi,SUCCESS,5,1101273.00,0.00,1101273.00
2025-12-04,Wallet,FAILED,1,241244.05,0.00,241244.05
2025-12-04,Wallet,REFUNDED,1,64342.78,64342.78,0.00
2025-12-04,Wallet,SUCCESS,6,2402286.86,0.00,2402286.86
2025-12-05,Credit Card,PENDING,1,34009.35,0.00,34009.35
2025-12-05,Credit Card,REFUNDED,2,316436.37,316436.37,0.00
2025-12-05,Credit Card,SUCCESS,3,899860.48,0.00,899860.48
2025-12-05,Debit Card,REFUNDED,3,1089217.03,1089217.03,0.00
2025-12-05,Debit Card,SUCCESS,7,1075820.81,0.00,1075820.81
2025-12-05,Net Banking,FAILED,1,392697.88,0.00,392697.88
2025-12-05,Net Banking,REFUNDED,3,564712.03,564712.03,0.00
2025-12-05,Net Banking,SUCCESS,6,2283036.62,0.00,2283036.62
2025-12-05,Upi,SUCCESS,9,2007085.25,0.00,2007085.25
2025-12-05,Wallet,FAILED,2,633074.70,0.00,633074.70
2025-12-05,Wallet,REFUNDED,3,415510.49,415510.49,0.00
2025-12-05,Wallet,SUCCESS,5,1563580.87,0.00,1563580.87
2025-12-06,Credit Card,REFUNDED,4,770008.73,770008.73,0.00
2025-12-06,Credit Card,SUCCESS,7,1804058.95,0.00,1804058.95
2025-12-06,Debit Card,PENDING,1,66912.68,0.00,66912.68
2025-12-06,Debit Card,REFUNDED,2,588371.93,588371.93,0.00
2025-12-06,Debit Card,SUCCESS,7,1837837.92,0.00,1837837.92
2025-12-06,Net Banking,FAILED,2,700128.40,0.00,700128.40
2025-12-06,Net Banking,REFUNDED,1,46026.06,46026.06,0.00
2025-12-06,Net Banking,SUCCESS,5,1653783.45,0.00,1653783.45
2025-12-06,Upi,FAILED,2,556005.72,0.00,556005.72
2025-12-06,Upi,PENDING,1,222903.50,0.00,222903.50
2025-12-06,Upi,REFUNDED,1,91523.49,91523.49,0.00
2025-12-06,Upi,SUCCESS,5,1442585.54,0.00,1442585.54
2025-12-06,Wallet,REFUNDED,2,605644.04,605644.04,0.00
2025-12-06,Wallet,SUCCESS,9,2224352.26,0.00,2224352.26
2025-12-07,Credit Card,FAILED,2,621050.10,0.00,621050.10
2025-12-07,Credit Card,PENDING,1,2238.78,0.00,2238.78
2025-12-07,Credit Card,REFUNDED,4,858626.26,858626.26,0.00
2025-12-07,Credit Card,SUCCESS,7,1769337.58,0.00,1769337.58
2025-12-07,Debit Card,FAILED,1,313763.87,0.00,313763.87
2025-12-07,Debit Card,REFUNDED,4,394840.41,394840.41,0.00
2025-12-07,Debit Card,SUCCESS,6,1680705.42,0.00,1680705.42
2025-12-07,Net Banking,FAILED,1,246632.71,0.00,246632.71
2025-12-07,Net Banking,REFUNDED,2,525144.33,525144.33,0.00
2025-12-07,Net Banking,SUCCESS,8,1767200.46,0.00,1767200.46
2025-12-07,Upi,FAILED,1,58937.29,0.00,58937.29
2025-12-07,Upi,PENDING,1,332211.26,0.00,332211.26
2025-12-07,Upi,REFUNDED,1,359301.16,359301.16,0.00
2025-12-07,Upi,SUCCESS,11,2937149.41,0.00,2937149.41
2025-12-07,Wallet,PENDING,1,155706.22,0.00,155706.22
2025-12-07,Wallet,REFUNDED,2,590930.63,590930.63,0.00
2025-12-07,Wallet,SUCCESS,6,1465469.38,0.00,1465469.38
2025-12-08,Credit Card,REFUNDED,3,596148.34,596148.34,0.00
2025-12-08,Credit Card,SUCCESS,3,615331.82,0.00,615331.82
2025-12-08,Debit Card,FAILED,1,243728.66,0.00,243728.66
2025-12-08,Debit Card,REFUNDED,1,199760.89,199760.89,0.00
2025-12-08,Debit Card,SUCCESS,9,2356514.73,0.00,2356514.73
2025-12-08,Net Banking,FAILED,1,380226.34,0.00,380226.34
2025-12-08,Net Banking,PENDING,1,73248.76,0.00,73248.76
2025-12-08,Net Banking,SUCCESS,6,1825247.55,0.00,1825247.55
2025-12-08,Upi,SUCCESS,8,1855119.16,0.00,1855119.16
2025-12-08,Wallet,FAILED,4,1448384.85,0.00,1448384.85
2025-12-08,Wallet,PENDING,1,62662.12,0.00,62662.12
2025-12-08,Wallet,REFUNDED,1,230135.07,230135.07,0.00
2025-12-08,Wallet,SUCCESS,6,1565201.50,0.00,1565201.50
2025-12-09,Credit Card,FAILED,2,386201.73,0.00,386201.73
2025-12-09,Credit Card,PENDING,1,218856.53,0.00,218856.53
2025-12-09,Credit Card,SUCCESS,11,2954157.39,0.00,2954157.39
2025-12-09,Debit Card,FAILED,1,317537.32,0.00,317537.32
2025-12-09,Debit Card,REFUNDED,1,99052.71,99052.71,0.00
2025-12-09,Debit Card,SUCCESS,17,5794767.77,0.00,5794767.77
2025-12-09,Net Banking,FAILED,3,879060.55,0.00,879060.55
2025-12-09,Net Banking,SUCCESS,5,970026.96,0.00,970026.96
2025-12-09,Upi,FAILED,1,183002.30,0.00,183002.30
2025-12-09,Upi,REFUNDED,1,352525.26,352525.26,0.00
2025-12-09,Upi,SUCCESS,8,2590340.45,0.00,2590340.45
2025-12-09,Wallet,FAILED,2,397151.79,0.00,397151.79
2025-12-09,Wallet,REFUNDED,2,1033327.51,1033327.51,0.00
2025-12-09,Wallet,SUCCESS,9,2102300.09,0.00,2102300.09
2025-12-10,Credit Card,PENDING,1,205625.67,0.00,205625.67
2025-12-10,Credit Card,REFUNDED,3,527450.77,527450.77,0.00
2025-12-10,Credit Card,SUCCESS,9,2868138.69,0.00,2868138.69
2025-12-10,Debit Card,FAILED,1,283737.41,0.00,283737.41
2025-12-10,Debit Card,REFUNDED,1,278619.02,278619.02,0.00
2025-12-10,Debit Card,SUCCESS,7,1782265.34,0.00,1782265.34
2025-12-10,Net Banking,FAILED,3,355018.41,0.00,355018.41
2025-12-10,Net Banking,PENDING,1,180829.83,0.00,180829.83
2025-12-10,Net Banking,REFUNDED,4,1513032.08,1513032.08,0.00
2025-12-10,Net Banking,SUCCESS,10,2548012.43,0.00,2548012.43
2025-12-10,Upi,SUCCESS,5,892864.15,0.00,892864.15
2025-12-10,Wallet,FAILED,2,903220.52,0.00,903220.52
2025-12-10,Wallet,PENDING,1,260080.75,0.00,260080.75
2025-12-10,Wallet,SUCCESS,7,2173955.51,0.00,2173955.51
2025-12-11,Credit Card,FAILED,2,938232.36,0.00,938232.36
2025-12-11,Credit Card,REFUNDED,2,396709.44,396709.44,0.00
2025-12-11,Credit Card,SUCCESS,3,1167025.65,0.00,1167025.65
2025-12-11,Debit Card,REFUNDED,2,209084.79,209084.79,0.00
2025-12-11,Debit Card,SUCCESS,9,2891148.48,0.00,2891148.48
2025-12-11,Net Banking,FAILED,1,451577.86,0.00,451577.86
2025-12-11,Net Banking,PENDING,1,6115.00,0.00,6115.00
2025-12-11,Net Banking,REFUNDED,1,426892.45,426892.45,0.00
2025-12-11,Net Banking,SUCCESS,9,2610380.72,0.00,2610380.72
2025-12-11,Upi,FAILED,1,288649.70,0.00,288649.70
2025-12-11,Upi,REFUNDED,2,483291.70,483291.70,0.00
2025-12-11,Upi,SUCCESS,7,2032185.86,0.00,2032185.86
2025-12-11,Wallet,FAILED,1,535030.66,0.00,535030.66
2025-12-11,Wallet,REFUNDED,3,1184845.23,1184845.23,0.00
2025-12-11,Wallet,SUCCESS,7,1106052.90,0.00,1106052.90
2025-12-12,Credit Card,PENDING,1,448017.50,0.00,448017.50
2025-12-12,Credit Card,REFUNDED,3,508355.52,508355.52,0.00
2025-12-12,Credit Card,SUCCESS,13,3226060.02,0.00,3226060.02
2025-12-12,Debit Card,REFUNDED,2,587093.07,587093.07,0.00
2025-12-12,Debit Card,SUCCESS,10,2282445.00,0.00,2282445.00
2025-12-12,Net Banking,FAILED,1,95959.93,0.00,95959.93
2025-12-12,Net Banking,PENDING,1,362294.01,0.00,362294.01
2025-12-12,Net Banking,REFUNDED,2,550522.22,550522.22,0.00
2025-12-12,Net Banking,SUCCESS,4,1256263.22,0.00,1256263.22
2025-12-12,Upi,FAILED,1,51940.95,0.00,51940.95
2025-12-12,Upi,REFUNDED,5,1314741.46,1314741.46,0.00
2025-12-12,Upi,SUCCESS,5,1321596.21,0.00,1321596.21
2025-12-12,Wallet,FAILED,2,258031.40,0.00,258031.40
2025-12-12,Wallet,PENDING,1,259878.33,0.00,259878.33
2025-12-12,Wallet,REFUNDED,2,471975.86,471975.86,0.00
2025-12-12,Wallet,SUCCESS,4,1379375.82,0.00,1379375.82
2025-12-13,Credit Card,FAILED,1,350745.99,0.00,350745.99
2025-12-13,Credit Card,REFUNDED,3,944392.66,944392.66,0.00
2025-12-13,Credit Card,SUCCESS,6,1420448.73,0.00,1420448.73
2025-12-13,Debit Card,FAILED,2,644819.51,0.00,644819.51
2025-12-13,Debit Card,SUCCESS,9,2780343.03,0.00,2780343.03
2025-12-13,Net Banking,FAILED,3,588711.02,0.00,588711.02
2025-12-13,Net Banking,PENDING,2,1080007.05,0.00,1080007.05
2025-12-13,Net Banking,REFUNDED,2,330496.17,330496.17,0.00
2025-12-13,Net Banking,SUCCESS,8,1984008.67,0.00,1984008.67
2025-12-13,Upi,REFUNDED,1,232349.56,232349.56,0.00
2025-12-13,Upi,SUCCESS,11,3545248.32,0.00,3545248.32
2025-12-13,Wallet,FAILED,2,119151.73,0.00,119151.73
2025-12-13,Wallet,PENDING,1,167816.90,0.00,167816.90
2025-12-13,Wallet,REFUNDED,4,1581645.46,1581645.46,0.00
2025-12-13,Wallet,SUCCESS,4,1192065.43,0.00,1192065.43
2025-12-14,Credit Card,FAILED,2,87517.45,0.00,87517.45
2025-12-14,Credit Card,PENDING,1,310550.64,0.00,310550.64
2025-12-14,Credit Card,REFUNDED,1,535991.49,535991.49,0.00
2025-12-14,Credit Card,SUCCESS,6,2071926.66,0.00,2071926.66
2025-12-14,Debit Card,SUCCESS,7,1341727.83,0.00,1341727.83
2025-12-14,Net Banking,REFUNDED,2,275470.93,275470.93,0.00
2025-12-14,Net Banking,SUCCESS,7,2170886.59,0.00,2170886.59
2025-12-14,Upi,FAILED,3,1063231.87,0.00,1063231.87
2025-12-14,Upi,SUCCESS,9,1393008.19,0.00,1393008.19
2025-12-14,Wallet,FAILED,1,67343.48,0.00,67343.48
